,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1732,1733,Gothart,Coomer,Male,10,1986-05-26 00:00:00,Associate Professor,Financial Services,High Net Worth,N,No,20.0
1733,1734,Adriana,Cullerne,Female,88,1977-10-10 00:00:00,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11.0
1734,1735,Sly,Offord,Male,7,1966-09-07 00:00:00,Occupational Therapist,Health,Mass Customer,N,No,8.0
1735,1736,Garrek,Rowbotham,Male,83,1998-05-10 00:00:00,Associate Professor,IT,Affluent Customer,N,No,4.0
1736,1737,Benny,Jammet,Female,21,1976-09-06 00:00:00,Senior Developer,Property,Affluent Customer,N,Yes,13.0
1737,1738,Frankie,Seydlitz,Male,39,1985-04-24 00:00:00,Engineer II,Argiculture,High Net Worth,N,Yes,14.0
1738,1739,Burnaby,Stiffkins,Male,20,1954-10-06 00:00:00,Software Consultant,Entertainment,Mass Customer,N,No,7.0
1739,1740,Faythe,Janaszewski,U,83,,Research Associate,IT,Mass Customer,N,Yes,
1740,1741,Karlens,Carneck,Male,18,1994-07-11 00:00:00,General Manager,Financial Services,High Net Worth,N,No,3.0
1741,1742,Quintin,Dublin,Male,48,1958-08-17 00:00:00,Tax Accountant,,High Net Worth,N,No,13.0
1742,1743,Pall,Creek,Male,80,1981-07-25 00:00:00,Director of Sales,Manufacturing,Affluent Customer,N,Yes,8.0
1743,1744,Phoebe,Kahen,Female,41,1972-01-21 00:00:00,Nurse Practicioner,Financial Services,High Net Worth,N,No,12.0
1744,1745,Leigha,Clawson,Female,37,1955-08-23 00:00:00,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,6.0
1745,1746,Kev,,Male,58,1962-01-05 00:00:00,Operator,IT,High Net Worth,N,No,6.0
1746,1747,Obadiah,Fairall,Male,46,1987-03-14 00:00:00,Research Assistant II,Financial Services,Affluent Customer,N,No,14.0
1747,1748,Skell,Oxenden,Male,83,1956-06-07 00:00:00,Recruiter,Manufacturing,Mass Customer,N,Yes,10.0
1748,1749,Debbi,Petschelt,Female,66,1980-10-22 00:00:00,,Telecommunications,High Net Worth,N,No,4.0
1749,1750,Filbert,Evreux,Male,14,1959-05-13 00:00:00,Internal Auditor,Entertainment,Mass Customer,N,Yes,16.0
1750,1751,Sara-ann,Haddick,Female,49,1969-03-23 00:00:00,,Health,Mass Customer,N,No,4.0
1751,1752,Diane,Busk,Female,92,1977-01-27 00:00:00,Systems Administrator II,,Mass Customer,N,No,17.0
1752,1753,Kerry,Ford,Female,6,1997-10-12 00:00:00,VP Product Management,Health,High Net Worth,N,Yes,1.0
1753,1754,Zonnya,Tolland,Female,24,1965-11-27 00:00:00,,Retail,Mass Customer,N,Yes,15.0
1754,1755,Dagmar,Panyer,Female,38,1986-08-23 00:00:00,Tax Accountant,Property,Mass Customer,N,No,20.0
1755,1756,Daron,,Female,92,1976-12-17 00:00:00,Junior Executive,,High Net Worth,N,No,7.0
1756,1757,Hashim,Hartwell,Male,68,1966-03-03 00:00:00,,IT,High Net Worth,N,No,7.0
1757,1758,Helli,Cooksley,Female,16,1971-10-28 00:00:00,Administrative Assistant I,Argiculture,Mass Customer,N,Yes,6.0
1758,1759,Quillan,Shortland,Male,52,1969-06-02 00:00:00,Biostatistician IV,Financial Services,High Net Worth,N,No,15.0
1759,1760,Kelsy,Barrowcliff,Female,68,1966-04-27 00:00:00,Dental Hygienist,Health,High Net Worth,N,No,15.0
1760,1761,Kassi,List,Female,96,1974-08-29 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0
1761,1762,Gaye,Steutly,Female,49,1978-04-30 00:00:00,Research Assistant II,Health,Mass Customer,N,Yes,18.0
1762,1763,Suzie,Ornillos,Female,96,1994-10-30 00:00:00,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0
1763,1764,Zaria,Van der Krui,Female,36,1960-06-21 00:00:00,Desktop Support Technician,,Mass Customer,N,Yes,10.0
1764,1765,Sibella,O' Mara,Female,48,1967-02-13 00:00:00,Senior Quality Engineer,,High Net Worth,N,No,10.0
1765,1766,Maye,O'Moylane,Female,53,1985-10-20 00:00:00,Senior Quality Engineer,,Affluent Customer,N,No,21.0
1766,1767,Cicely,Millier,Female,28,1959-03-10 00:00:00,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19.0
1767,1768,Normand,Ganderton,Male,36,1974-02-09 00:00:00,Programmer I,Manufacturing,High Net Worth,N,No,13.0
1768,1769,Sheridan,Shaves,Male,13,1960-11-26 00:00:00,,,Mass Customer,N,Yes,5.0
1769,1770,Chrysler,Vasile,Female,63,1995-04-10 00:00:00,Junior Executive,,Mass Customer,N,Yes,7.0
1770,1771,Zarah,Santello,Female,1,1974-11-01 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,Yes,14.0
1771,1772,Michael,Foulis,Male,98,1984-07-07 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,Yes,14.0
1772,1773,Nickolas,Guittet,U,82,,,IT,Mass Customer,N,Yes,
1773,1774,Vidovik,Astall,Male,48,1978-11-01 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,Yes,18.0
1774,1775,Kimberly,Dishmon,Female,73,1995-10-01 00:00:00,Actuary,Financial Services,Affluent Customer,N,No,3.0
1775,1776,Korey,Gate,Male,77,1978-08-26 00:00:00,Accountant I,Financial Services,Affluent Customer,N,No,10.0
1776,1777,Lucinda,Jerok,Female,47,1994-05-02 00:00:00,Sales Representative,Retail,Affluent Customer,N,No,1.0
1777,1778,Emera,Margrem,Female,72,2000-07-30 00:00:00,Staff Accountant III,,Mass Customer,N,Yes,2.0
1778,1779,Krishnah,Firmage,Male,55,1996-11-19 00:00:00,Information Systems Manager,Argiculture,Affluent Customer,N,No,5.0
1779,1780,Maude,Tixier,U,52,,Research Associate,IT,Mass Customer,N,No,
1780,1781,Sammie,Uglow,Male,63,1965-07-26 00:00:00,Data Coordiator,,Affluent Customer,N,No,17.0
1781,1782,Ewen,Emes,Male,47,1966-12-22 00:00:00,Pharmacist,Health,Affluent Customer,N,Yes,9.0
1782,1783,Brett,McCalister,Male,55,1995-07-30 00:00:00,,Retail,Mass Customer,N,Yes,7.0
1783,1784,Louella,O' Timony,Female,37,1994-10-15 00:00:00,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,6.0
1784,1785,Marty,Whatford,Male,23,1960-12-10 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,19.0
1785,1786,Lonee,Gorce,Female,70,1962-03-20 00:00:00,Administrative Assistant III,Argiculture,High Net Worth,N,Yes,11.0
1786,1787,Tull,Godehard.sf,Male,2,1976-11-21 00:00:00,Executive Secretary,Retail,High Net Worth,N,Yes,13.0
1787,1788,Anna-diana,Kurten,Female,79,1964-08-10 00:00:00,Account Representative IV,Financial Services,High Net Worth,N,Yes,10.0
1788,1789,Talya,Darycott,Female,44,1986-08-29 00:00:00,Analog Circuit Design manager,Property,Mass Customer,N,No,9.0
1789,1790,Vite,Molyneux,Male,90,1993-09-25 00:00:00,Budget/Accounting Analyst IV,Health,Affluent Customer,N,No,1.0
1790,1791,Ninon,Van Der Hoog,Female,20,1974-12-25 00:00:00,Data Coordiator,IT,Affluent Customer,N,Yes,19.0
1791,1792,Dunstan,Kegley,Male,1,1988-04-07 00:00:00,,Financial Services,Mass Customer,N,No,15.0
1792,1793,Hewett,Handes,Male,19,1989-06-14 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,2.0
1793,1794,Caro,McKirton,Female,53,1969-03-10 00:00:00,Administrative Officer,Property,Mass Customer,N,No,8.0
1794,1795,Wally,Rebbeck,Male,40,1977-09-21 00:00:00,Internal Auditor,Manufacturing,Affluent Customer,N,No,7.0
1795,1796,Cayla,Marcus,Female,79,1969-11-28 00:00:00,Desktop Support Technician,Manufacturing,High Net Worth,N,Yes,8.0
1796,1797,Basile,Le Floch,Male,49,1974-05-16 00:00:00,Assistant Professor,,Mass Customer,N,No,8.0
1797,1798,Eunice,Risom,Female,46,2000-10-11 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1.0
1798,1799,Tito,Brash,Male,81,1977-12-23 00:00:00,,,Affluent Customer,N,No,17.0
1799,1800,Dianemarie,Hatherall,Female,30,1955-09-23 00:00:00,Executive Secretary,Argiculture,High Net Worth,N,No,11.0
1800,1801,Bendix,Olivella,Male,48,1976-12-23 00:00:00,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0
1801,1802,Lizzie,Duke,Female,3,1973-04-11 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0
1802,1803,Clarinda,Edlyn,Female,75,1988-01-13 00:00:00,,,Mass Customer,N,No,6.0
1803,1804,Matelda,Kordas,Female,91,1963-03-28 00:00:00,Product Engineer,Property,Affluent Customer,N,No,4.0
1804,1805,Venus,Sketch,Female,90,1976-10-15 00:00:00,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12.0
1805,1806,Gil,De Gregorio,U,95,,Software Test Engineer IV,IT,Mass Customer,N,No,
1806,1807,Pollyanna,Serjeantson,Female,45,1955-03-15 00:00:00,Help Desk Operator,,High Net Worth,N,Yes,16.0
1807,1808,Charles,Carren,Male,98,1965-12-15 00:00:00,Information Systems Manager,Retail,High Net Worth,N,No,17.0
1808,1809,Reba,Southon,Female,67,1961-01-26 00:00:00,Programmer II,Health,Mass Customer,N,Yes,19.0
1809,1810,Royall,Terris,Male,98,1959-05-06 00:00:00,Geological Engineer,Manufacturing,High Net Worth,N,No,16.0
1810,1811,Sylvan,Sugge,Male,59,1999-10-13 00:00:00,,Financial Services,Mass Customer,N,No,1.0
1811,1812,Daffi,Sewley,Female,20,1959-07-11 00:00:00,Clinical Specialist,Health,Affluent Customer,N,No,14.0
1812,1813,Reeva,Eakeley,Female,45,2001-05-19 00:00:00,Technical Writer,Manufacturing,Mass Customer,N,No,1.0
1813,1814,Shawn,Platfoot,Female,33,1988-08-18 00:00:00,Web Designer IV,Retail,Affluent Customer,N,No,17.0
1814,1815,Bab,Bingall,Female,23,1954-03-26 00:00:00,Software Test Engineer I,Argiculture,Mass Customer,N,Yes,19.0
1815,1816,Lonni,Andrichak,Female,68,1977-02-25 00:00:00,,Argiculture,Mass Customer,N,No,18.0
1816,1817,Jozef,Frizzell,Male,32,1975-03-13 00:00:00,Graphic Designer,,High Net Worth,N,No,19.0
1817,1818,Katha,Lockhurst,Female,64,1967-04-01 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,11.0
1818,1819,Deedee,Fransinelli,Female,26,1994-11-23 00:00:00,Graphic Designer,Entertainment,Mass Customer,N,Yes,8.0
1819,1820,Yard,Teeney,Male,12,1996-04-02 00:00:00,Software Engineer II,IT,Affluent Customer,N,No,5.0
1820,1821,Fields,Bayne,Male,89,1972-03-09 00:00:00,Web Developer IV,Entertainment,High Net Worth,N,Yes,15.0
1821,1822,Trudie,Capper,Female,67,1962-09-18 00:00:00,,Financial Services,Mass Customer,N,No,9.0
1822,1823,Trude,Rizzardo,Female,29,1974-05-24 00:00:00,VP Quality Control,,High Net Worth,N,No,10.0
1823,1824,Robbie,Yakubovics,Female,12,1959-10-12 00:00:00,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5.0
1824,1825,Arv,Whitsey,Male,82,1967-02-14 00:00:00,VP Quality Control,Financial Services,Mass Customer,N,Yes,17.0
1825,1826,Jareb,Langcaster,Male,33,1961-01-10 00:00:00,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0
1826,1827,Stormie,Smyth,Female,92,1978-01-15 00:00:00,Sales Representative,Retail,Affluent Customer,N,Yes,18.0
1827,1828,Leigha,Bacchus,Female,65,1987-12-02 00:00:00,Junior Executive,Manufacturing,Affluent Customer,N,No,14.0
1828,1829,Darcy,Jaslem,Male,82,1980-10-29 00:00:00,Editor,,Mass Customer,N,No,14.0
1829,1830,Nathan,Antognazzi,Male,98,1985-04-30 00:00:00,Software Consultant,Manufacturing,High Net Worth,N,No,12.0
1830,1831,Lisle,Yokel,Male,58,1977-11-13 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0
1831,1832,Elicia,Normanvill,Female,53,1964-11-05 00:00:00,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12.0
1832,1833,Klemens,Eite,Male,67,1967-03-15 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,19.0
1833,1834,Otes,Gottelier,Male,84,1977-06-30 00:00:00,Director of Sales,Financial Services,High Net Worth,N,Yes,11.0
1834,1835,Rodrigo,Felce,Male,48,1993-06-30 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1.0
1835,1836,Rochella,Harce,Female,54,1955-06-05 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,13.0
1836,1837,Tirrell,Cosgreave,Male,9,1973-12-29 00:00:00,Account Coordinator,Manufacturing,Mass Customer,N,Yes,19.0
1837,1838,Jobina,Dudenie,Female,14,1964-11-25 00:00:00,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12.0
1838,1839,Faythe,Rance,Female,60,1987-05-08 00:00:00,Internal Auditor,Entertainment,High Net Worth,N,Yes,5.0
1839,1840,Sherman,Gullen,Male,22,1977-11-04 00:00:00,Staff Scientist,Argiculture,High Net Worth,N,Yes,20.0
1840,1841,Nathanial,D'Ambrogi,Male,63,1995-10-22 00:00:00,Administrative Assistant III,Argiculture,Affluent Customer,N,No,2.0
1841,1842,Ephrayim,Beville,Male,89,1977-02-27 00:00:00,Accountant IV,Financial Services,Mass Customer,N,No,8.0
1842,1843,Kennett,Attack,Male,96,1984-09-08 00:00:00,Recruiting Manager,,Mass Customer,N,Yes,4.0
1843,1844,Amaleta,Slafford,Female,71,1975-10-21 00:00:00,Product Engineer,,Mass Customer,N,No,12.0
1844,1845,Pascal,Veronique,Male,34,1978-01-16 00:00:00,General Manager,Financial Services,Mass Customer,N,No,6.0
1845,1846,Lorette,Daspar,Female,4,1978-12-18 00:00:00,Senior Editor,Manufacturing,Affluent Customer,N,No,7.0
1846,1847,Bobinette,Stanaway,Female,68,1978-02-04 00:00:00,Executive Secretary,Manufacturing,Mass Customer,N,No,6.0
1847,1848,Dev,Caghan,Male,22,1976-11-25 00:00:00,Information Systems Manager,Manufacturing,Mass Customer,N,No,9.0
1848,1849,Jess,Bollans,Male,6,1958-07-01 00:00:00,,Retail,Mass Customer,N,Yes,5.0
1849,1850,Dare,Wasling,Male,4,1978-05-16 00:00:00,Biostatistician II,Manufacturing,High Net Worth,N,No,7.0
1850,1851,Miles,Fallows,Male,20,1974-03-18 00:00:00,Account Representative II,,Mass Customer,N,No,13.0
1851,1852,Darby,Shailer,Female,22,1978-01-21 00:00:00,Research Associate,Manufacturing,Affluent Customer,N,No,18.0
1852,1853,Agathe,Dimmick,Female,67,1987-06-20 00:00:00,Recruiter,,Mass Customer,N,Yes,17.0
1853,1854,Mandie,Jeger,Female,11,1978-09-12 00:00:00,Community Outreach Specialist,,High Net Worth,N,Yes,17.0
1854,1855,Foss,Yanele,Male,2,1971-07-08 00:00:00,Librarian,Entertainment,Mass Customer,N,Yes,18.0
1855,1856,Toni,Harbidge,Female,57,1969-07-20 00:00:00,Associate Professor,Retail,Mass Customer,N,No,4.0
1856,1857,Purcell,Chinnery,Male,57,1968-09-20 00:00:00,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,5.0
1857,1858,Gabriella,,Female,30,1957-04-26 00:00:00,Senior Sales Associate,Manufacturing,High Net Worth,N,Yes,11.0
1858,1859,Melamie,Hardman,Female,81,1990-04-08 00:00:00,Accountant IV,IT,High Net Worth,N,Yes,12.0
1859,1860,Holly-anne,Hamman,Female,4,1976-12-28 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0
1860,1861,Charlena,Muzzi,Female,26,1967-07-18 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0
1861,1862,Daron,Umpleby,Female,24,1980-06-29 00:00:00,,Health,High Net Worth,N,Yes,4.0
1862,1863,Adelbert,Doelle,Male,10,1978-05-11 00:00:00,VP Product Management,Telecommunications,High Net Worth,N,No,20.0
1863,1864,Anet,Pellitt,Female,45,1960-07-03 00:00:00,Senior Quality Engineer,Retail,Mass Customer,N,No,18.0
1864,1865,Isabelita,Kitchener,Female,35,1997-12-24 00:00:00,Office Assistant III,,Mass Customer,N,No,3.0
1865,1866,Huberto,Bazylets,Male,27,1992-10-07 00:00:00,Marketing Manager,Manufacturing,Mass Customer,N,No,2.0
1866,1867,Tonya,Ritmeier,Female,96,1986-04-16 00:00:00,Senior Developer,,Affluent Customer,N,No,3.0
1867,1868,Aloisia,Ivel,Female,11,1988-06-22 00:00:00,Assistant Manager,Retail,Mass Customer,N,No,10.0
1868,1869,Neda,Longfellow,Female,73,1977-10-19 00:00:00,Geologist IV,Financial Services,High Net Worth,N,Yes,9.0
1869,1870,Alikee,Sjollema,Female,24,1973-01-16 00:00:00,Graphic Designer,,Affluent Customer,N,No,9.0
1870,1871,Shayna,McQuin,Female,52,1994-01-23 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
1871,1872,Leif,Feeney,Male,75,1973-05-28 00:00:00,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,14.0
1872,1873,Raul,Cabrer,Male,49,1992-07-09 00:00:00,General Manager,Manufacturing,Affluent Customer,N,Yes,4.0
1873,1874,Nickolai,McChesney,Male,17,1957-09-29 00:00:00,,Argiculture,High Net Worth,N,Yes,7.0
1874,1875,Amory,Bohler,Male,4,1959-01-11 00:00:00,Staff Scientist,Retail,High Net Worth,N,Yes,19.0
1875,1876,Borden,Wooles,Male,16,1977-05-28 00:00:00,Recruiting Manager,Financial Services,Affluent Customer,N,No,21.0
1876,1877,Radcliffe,Bartolomeoni,Male,13,1966-09-09 00:00:00,Associate Professor,Financial Services,High Net Worth,N,Yes,16.0
1877,1878,Pen,Hedgecock,Male,6,1954-11-06 00:00:00,Account Coordinator,Health,Affluent Customer,N,No,10.0
1878,1879,Kermy,Heningam,Male,4,1967-04-25 00:00:00,Account Representative I,Manufacturing,High Net Worth,N,No,5.0
1879,1880,Garrett,Dommett,Male,50,1972-08-11 00:00:00,,,High Net Worth,N,No,17.0
1880,1881,Gherardo,Lahy,Male,61,1957-12-10 00:00:00,Quality Control Specialist,,Affluent Customer,N,Yes,12.0
1881,1882,Justin,Ragless,Male,86,1964-05-05 00:00:00,Account Executive,Manufacturing,Affluent Customer,N,No,10.0
1882,1883,Jinny,Cawood,Female,6,1991-08-13 00:00:00,,Health,Mass Customer,N,No,6.0
1883,1884,Aurore,Buckmaster,Female,19,1969-11-25 00:00:00,,Manufacturing,Mass Customer,N,Yes,17.0
1884,1885,Jerome,Sheavills,Male,18,1982-10-27 00:00:00,Software Consultant,Health,High Net Worth,N,Yes,11.0
1885,1886,Eugenie,Belcham,Female,35,1978-09-22 00:00:00,Nurse,IT,Affluent Customer,N,No,18.0
1886,1887,Kynthia,Purcer,Female,22,1965-06-22 00:00:00,Director of Sales,IT,Affluent Customer,N,Yes,8.0
1887,1888,Sibyl,Scholtz,Female,67,2002-01-26 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,1.0
1888,1889,Dare,,Male,98,1973-07-07 00:00:00,Quality Control Specialist,Retail,Affluent Customer,N,No,11.0
1889,1890,Carce,Gunthorp,Male,89,1972-10-08 00:00:00,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0
1890,1891,Neville,Bloyes,Male,6,1990-03-02 00:00:00,Marketing Manager,Retail,Mass Customer,N,Yes,19.0
1891,1892,Allyson,Pinsent,Female,48,1995-09-07 00:00:00,,Retail,High Net Worth,N,Yes,2.0
1892,1893,Gunar,Sleit,Male,25,1968-04-22 00:00:00,Administrative Officer,,Mass Customer,N,No,5.0
1893,1894,Patten,Laytham,Male,86,1976-04-01 00:00:00,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0
1894,1895,Leese,Lohan,Female,53,1975-09-02 00:00:00,Technical Writer,Manufacturing,Mass Customer,N,No,15.0
1895,1896,Garald,Brasner,Male,13,1995-04-30 00:00:00,Project Manager,,High Net Worth,N,No,1.0
1896,1897,Cosette,Callar,Female,58,1997-08-20 00:00:00,Product Engineer,,Mass Customer,N,Yes,1.0
1897,1898,Katalin,Mantz,Female,67,1979-11-24 00:00:00,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0
1898,1899,Lambert,Vardey,Male,29,1997-09-02 00:00:00,,Retail,Affluent Customer,N,Yes,4.0
1899,1900,Noland,Larder,Male,67,1980-08-15 00:00:00,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0
1900,1901,Vail,Southernwood,Male,40,1977-08-22 00:00:00,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0
1901,1902,Camille,Vallintine,Female,48,1964-12-01 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0
1902,1903,Tucky,Pizzie,Male,8,1973-11-20 00:00:00,Project Manager,,High Net Worth,N,Yes,4.0
1903,1904,Nert,Muglestone,Female,60,1978-01-25 00:00:00,Technical Writer,IT,High Net Worth,N,Yes,14.0
1904,1905,Corabelle,,Female,21,1953-09-17 00:00:00,Help Desk Technician,Manufacturing,Affluent Customer,N,No,15.0
1905,1906,Waylan,Katte,Male,69,1988-04-24 00:00:00,Product Engineer,Retail,Mass Customer,N,No,22.0
1906,1907,Lind,Dredge,Male,69,1974-11-04 00:00:00,VP Sales,Health,High Net Worth,N,No,18.0
1907,1908,Jaquelyn,Workman,Female,2,1963-12-10 00:00:00,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0
1908,1909,Drucill,Laurand,Female,32,1984-12-11 00:00:00,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0
1909,1910,Yovonnda,Warrior,Female,20,1959-07-13 00:00:00,Systems Administrator I,Property,High Net Worth,N,Yes,14.0
1910,1911,Hallsy,De Leek,Male,22,1980-06-08 00:00:00,Director of Sales,Manufacturing,Mass Customer,N,No,3.0
1911,1912,Hall,Grouer,Male,36,1992-11-04 00:00:00,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0
1912,1913,Tamiko,Fergie,Female,36,1973-11-02 00:00:00,Dental Hygienist,Health,Mass Customer,N,Yes,17.0
1913,1914,Clyve,Sandwick,Male,72,1968-06-21 00:00:00,VP Product Management,Financial Services,Mass Customer,N,No,5.0
1914,1915,Dusty,Tesimon,Female,40,1953-10-12 00:00:00,Social Worker,Health,Mass Customer,N,Yes,12.0
1915,1916,Redd,O'Crowley,Male,71,1995-03-05 00:00:00,Computer Systems Analyst II,Retail,High Net Worth,N,Yes,7.0
1916,1917,Raquela,Schimpke,Female,7,1973-07-28 00:00:00,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,8.0
1917,1918,Devin,Sandeson,U,83,,Staff Accountant II,IT,Affluent Customer,N,No,
1918,1919,Bartie,Hartburn,Male,40,1960-12-23 00:00:00,VP Product Management,Argiculture,Mass Customer,N,Yes,19.0
1919,1920,Rutter,Marlen,Male,29,1988-01-06 00:00:00,Sales Associate,Financial Services,Mass Customer,N,No,13.0
1920,1921,Cybill,Wakes,Female,70,1982-12-03 00:00:00,Accountant III,,Mass Customer,N,No,17.0
1921,1922,Ailene,Tomkies,Female,7,1969-11-11 00:00:00,Speech Pathologist,,High Net Worth,N,Yes,5.0
1922,1923,Immanuel,Farlamb,Male,52,1970-08-23 00:00:00,Health Coach IV,Health,Mass Customer,N,No,9.0
1923,1924,Eolande,Kauscher,Female,94,1965-12-01 00:00:00,VP Product Management,,Mass Customer,N,Yes,14.0
1924,1925,Amaleta,Dickens,Female,34,1982-01-28 00:00:00,,,Mass Customer,N,Yes,7.0
1925,1926,Stefano,Menhenitt,Male,72,1957-11-15 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,10.0
1926,1927,Masha,Bibbie,Female,11,1975-07-15 00:00:00,Software Test Engineer I,Manufacturing,Affluent Customer,N,Yes,8.0
1927,1928,Sully,Dorling,Male,2,1977-09-24 00:00:00,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13.0
1928,1929,Elka,Crossgrove,Female,79,1986-10-12 00:00:00,Food Chemist,Health,Affluent Customer,N,No,20.0
1929,1930,Ambrose,Bleasby,Male,27,1996-06-14 00:00:00,Speech Pathologist,Manufacturing,High Net Worth,N,No,3.0
1930,1931,Boris,Syres,Male,85,1973-11-06 00:00:00,Senior Developer,Health,Affluent Customer,N,No,6.0
1931,1932,Sybila,Enefer,Female,98,1977-01-03 00:00:00,Librarian,Entertainment,Affluent Customer,N,Yes,3.0
1932,1933,Ephraim,Fulep,Male,72,1980-09-10 00:00:00,Automation Specialist I,Manufacturing,Affluent Customer,N,No,18.0
1933,1934,Bryant,Tordiffe,Male,70,1963-01-17 00:00:00,Budget/Accounting Analyst IV,,Affluent Customer,N,Yes,14.0
1934,1935,Galvan,,Male,72,1974-11-13 00:00:00,Senior Sales Associate,,Mass Customer,N,No,9.0
1935,1936,Gisella,Scad,Female,36,1964-07-08 00:00:00,Junior Executive,Manufacturing,Mass Customer,N,Yes,12.0
1936,1937,Renaud,Gahagan,Male,69,1974-01-08 00:00:00,Quality Engineer,Health,Mass Customer,N,No,19.0
1937,1938,Austin,Toopin,U,47,,Automation Specialist IV,IT,Mass Customer,N,Yes,
1938,1939,Pierce,Cheke,Male,81,1992-05-03 00:00:00,Safety Technician I,,Mass Customer,N,Yes,8.0
1939,1940,Gabriellia,Coulter,Female,52,1977-03-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,8.0
1940,1941,Dmitri,Eleshenar,Male,83,1992-05-23 00:00:00,Librarian,Entertainment,Mass Customer,N,No,2.0
1941,1942,Abe,Townby,Male,0,1987-01-08 00:00:00,Programmer Analyst II,Financial Services,High Net Worth,N,No,19.0
1942,1943,Armstrong,Style,Male,35,1985-10-03 00:00:00,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,13.0
1943,1944,Gregory,Balchin,Male,73,1980-07-30 00:00:00,Programmer III,Argiculture,High Net Worth,N,Yes,8.0
1944,1945,Griffin,Gisbourn,Male,88,1978-07-10 00:00:00,Software Test Engineer II,,High Net Worth,N,Yes,9.0
1945,1946,Brannon,Gladman,Male,37,1959-01-04 00:00:00,Systems Administrator III,,Mass Customer,N,No,8.0
1946,1947,Gretta,Patrone,Female,66,1963-12-11 00:00:00,Geologist II,Telecommunications,Affluent Customer,N,Yes,18.0
1947,1948,Elizabeth,Applewhaite,Female,30,1964-06-08 00:00:00,,Entertainment,Mass Customer,N,No,11.0
1948,1949,Onida,Cockshot,Female,9,1954-05-10 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,No,7.0
1949,1950,Berne,Fulkes,Male,27,1963-10-07 00:00:00,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19.0
1950,1951,Rockie,MacCosty,Male,93,2000-06-07 00:00:00,Health Coach II,Manufacturing,Mass Customer,N,Yes,2.0
1951,1952,Patrica,Donativo,Female,35,1974-01-29 00:00:00,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,9.0
1952,1953,Luisa,McGlue,Female,23,1978-06-05 00:00:00,Paralegal,Financial Services,High Net Worth,N,No,12.0
1953,1954,Greg,Iacovo,Male,88,1967-11-29 00:00:00,VP Sales,Manufacturing,Affluent Customer,N,No,5.0
1954,1955,Thornton,Vereker,Male,18,1980-11-22 00:00:00,Environmental Specialist,,Mass Customer,N,No,11.0
1955,1956,Omero,Murra,Male,36,1994-07-08 00:00:00,Human Resources Assistant I,Health,Affluent Customer,N,Yes,3.0
